_CATEGORY_;_NAME_;_DESCRIPTION_;_IMAGE_;_IMAGES_;_ATTRIBUTES_;_DOWNLOADS_;_SKU_;_URL_
Verdergear | Verdergear Process Max;Max M1;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 3.8 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M1_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M1_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m1;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m1
Verdergear | Verdergear Process Max;Max M2;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 9.4 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M2_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M2_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m2;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m2
Verdergear | Verdergear Process Max;Max M3;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 13.1 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M3_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M3_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m3;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m3
Verdergear | Verdergear Process Max;Max M4;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 19.7 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M4_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M4_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m4;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m4
Verdergear | Verdergear Process Max;Max M5;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 33.5 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M5_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M5_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m5;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m5
Verdergear | Verdergear Process Max;Max M6;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 46 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M6_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M6_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m6;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m6
Verdergear | Verdergear Process Max;Max M7;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 58.5 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M7_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M7_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m7;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m7
Verdergear | Verdergear Process Max;Max M8;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 75 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M8_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M8_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m8;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m8
Verdergear | Verdergear Process PFA;PFA1;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 5.5 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P1_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P1_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa1;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa1
Verdergear | Verdergear Process PFA;PFA2;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 9.1 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P2_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P2_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa2;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa2
Verdergear | Verdergear Process PFA;PFA3;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 12.8 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P3_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P3_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa3;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa3
Verdergear | Verdergear Process PFA;PFA4;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 19.1 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P4_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P4_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa4;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa4
Verdergear | Verdergear Process PFA;PFA5;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 32.5 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P5_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P5_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa5;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa5
Verdergear | Verdergear Process PFA;PFA6;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 44.7 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P6_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P6_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa6;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa6
Verdergear | Verdergear Process PFA;PFA7;;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png;https://www.verderliquids.com/fileadmin/_processed_/0/c/csm_Verdergear-Process-PFA-series-01_194b4179fc.png, https://www.verderliquids.com/fileadmin/_processed_/8/4/csm_Verdergear-Process-PFA-series-02_3d3d2eb853.png;"Properties | Max. flow | 56.9 l/min
Properties | Max. discharge pressure | 7 bar
Properties | Max. temperature | 93 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100 mPa.s";Technosheet_Verdergear_Process_PFA_P7_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_PFA_P7_INT.pdf, Technosheet_Verdergear_VGPFA_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGPFA_en.pdf;pfa7;https://www.verderliquids.com/int/en/verdergear/verdergear-process-pfa-rotary-gear-pumps/pfa7
Verdergear | Verdergear Process;H1F;;https://www.verderliquids.com/fileadmin/_processed_/7/8/csm_Verdergear-Process-H-series-01_82ebd79f73.png;https://www.verderliquids.com/fileadmin/_processed_/7/8/csm_Verdergear-Process-H-series-01_82ebd79f73.png, https://www.verderliquids.com/fileadmin/_processed_/f/e/csm_Verdergear-Process-H-series-02_90260e1a32.png, https://www.verderliquids.com/fileadmin/_processed_/6/9/csm_Verdergear-Process-H-series-03_802a8331cc.png, https://www.verderliquids.com/fileadmin/_processed_/f/4/csm_Verdergear-Process-H-series-04_650c6f419d.png, https://www.verderliquids.com/fileadmin/_processed_/c/2/csm_Verdergear-Process-H-series-05_3b6b0175f9.png;"Properties | Max. flow | 1.9 l/min
Properties | Max. discharge pressure | 15.5 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 20.7 bar
Properties | Temperature range | -40 _ +260 °C";Technosheet_Verdergear_Process_H1_INT.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_Process_H1_INT.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;h1f;https://www.verderliquids.com/int/en/verdergear/verdergear-process-rotary-gear-pumps/h1f
